Book, Chapter, Verse, Gamatria, value
Deuteronomy, 26, 9, 5858, ויבאנו אל־המקום הזה ויתן־לנו את־הארץ הזאת ארץ זבת חלב ודבש
Leviticus, 26, 12, 5859, והתהלכתי בתוככם והייתי לכם לאלהים ואתם תהיו־לי לעם
Numbers, 3, 26, 5860, וקלעי החצר ואת־מסך פתח החצר אשר על־המשכן ועל־המזבח סביב ואת מיתריו לכל עבדתו
Leviticus, 26, 3, 5863, אם־בחקתי תלכו ואת־מצותי תשמרו ועשיתם אתם
Exodus, 18, 5, 5865, ויבא יתרו חתן משה ובניו ואשתו אל־משה אל־המדבר אשר־הוא חנה שם הר האלהים
Numbers, 15, 18, 5866, דבר אל־בני ישראל ואמרת אלהם בבאכם אל־הארץ אשר אני מביא אתכם שמה
Exodus, 34, 20, 5867, ופטר חמור תפדה בשה ואם־לא תפדה וערפתו כל בכור בניך תפדה ולא־יראו פני ריקם
Numbers, 8, 4, 5871, וזה מעשה המנרה מקשה זהב עד־ירכה עד־פרחה מקשה הוא כמראה אשר הראה יהוה את־משה כן עשה את־המנרה
Deuteronomy, 33, 2, 5872, ויאמר יהוה מסיני בא וזרח משעיר למו הופיע מהר פארן ואתה מרבבת קדש מימינו אשדת [אש] [דת] למו
Leviticus, 14, 43, 5874, ואם־ישוב הנגע ופרח בבית אחר חלץ את־האבנים ואחרי הקצות את־הבית ואחרי הטוח
Deuteronomy, 3, 1, 5875, ונפן ונעל דרך הבשן ויצא עוג מלך־הבשן לקראתנו הוא וכל־עמו למלחמה אדרעי
Exodus, 14, 8, 5878, ויחזק יהוה את־לב פרעה מלך מצרים וירדף אחרי בני ישראל ובני ישראל יצאים ביד רמה
Exodus, 7, 18, 5883, והדגה אשר־ביאר תמות ובאש היאר ונלאו מצרים לשתות מים מן־היאר
Exodus, 35, 11, 5883, את־המשכן את־אהלו ואת־מכסהו את־קרסיו ואת־קרשיו את־בריחו את־עמדיו ואת־אדניו
Leviticus, 19, 37, 5885, ושמרתם את־כל־חקתי ואת־כל־משפטי ועשיתם אתם אני יהוה
Leviticus, 9, 21, 5886, ואת החזות ואת שוק הימין הניף אהרן תנופה לפני יהוה כאשר צוה משה
Genesis, 34, 8, 5888, וידבר חמור אתם לאמר שכם בני חשקה נפשו בבתכם תנו נא אתה לו לאשה
Genesis, 2, 7, 5889, וייצר יהוה אלהים את־האדם עפר מן־האדמה ויפח באפיו נשמת חיים ויהי האדם לנפש חיה
Genesis, 24, 2, 5890, ויאמר אברהם אל־עבדו זקן ביתו המשל בכל־אשר־לו שים־נא ידך תחת ירכי
Numbers, 28, 8, 5891, ואת הכבש השני תעשה בין הערבים כמנחת הבקר וכנסכו תעשה אשה ריח ניחח ליהוה
Genesis, 40, 16, 5892, וירא שר־האפים כי טוב פתר ויאמר אל־יוסף אף־אני בחלומי והנה שלשה סלי חרי על־ראשי
Leviticus, 15, 24, 5894, ואם שכב ישכב איש אתה ותהי נדתה עליו וטמא שבעת ימים וכל־המשכב אשר־ישכב עליו יטמא
Numbers, 14, 7, 5894, ויאמרו אל־כל־עדת בני־ישראל לאמר הארץ אשר עברנו בה לתור אתה טובה הארץ מאד מאד
Exodus, 10, 19, 5896, ויהפך יהוה רוח־ים חזק מאד וישא את־הארבה ויתקעהו ימה סוף לא נשאר ארבה אחד בכל גבול מצרים
Genesis, 35, 3, 5897, ונקומה ונעלה בית־אל ואעשה־שם מזבח לאל הענה אתי ביום צרתי ויהי עמדי בדרך אשר הלכתי
Exodus, 22, 10, 5898, שבעת יהוה תהיה בין שניהם אם־לא שלח ידו במלאכת רעהו ולקח בעליו ולא ישלם
Leviticus, 25, 42, 5899, כי־עבדי הם אשר־הוצאתי אתם מארץ מצרים לא ימכרו ממכרת עבד
Exodus, 29, 35, 5901, ועשית לאהרן ולבניו ככה ככל אשר־צויתי אתכה שבעת ימים תמלא ידם
Genesis, 24, 10, 5903, ויקח העבד עשרה גמלים מגמלי אדניו וילך וכל־טוב אדניו בידו ויקם וילך אל־ארם נהרים אל־עיר נחור
Leviticus, 22, 13, 5903, ובת־כהן כי תהיה אלמנה וגרושה וזרע אין לה ושבה אל־בית אביה כנעוריה מלחם אביה תאכל וכל־זר לא־יאכל בו
Genesis, 35, 2, 5904, ויאמר יעקב אל־ביתו ואל כל־אשר עמו הסרו את־אלהי הנכר אשר בתככם והטהרו והחליפו שמלתיכם
Numbers, 33, 1, 5904, אלה מסעי בני־ישראל אשר יצאו מארץ מצרים לצבאתם ביד־משה ואהרן
Leviticus, 14, 48, 5905, ואם־בא יבא הכהן וראה והנה לא־פשה הנגע בבית אחרי הטח את־הבית וטהר הכהן את־הבית כי נרפא הנגע
Numbers, 1, 5, 5905, ואלה שמות האנשים אשר יעמדו אתכם לראובן אליצור בן־שדיאור
Numbers, 29, 1, 5905, ובחדש השביעי באחד לחדש מקרא־קדש יהיה לכם כל־מלאכת עבדה לא תעשו יום תרועה יהיה לכם
Genesis, 17, 13, 5909, המול ימול יליד ביתך ומקנת כספך והיתה בריתי בבשרכם לברית עולם
Leviticus, 4, 25, 5910, ולקח הכהן מדם החטאת באצבעו ונתן על־קרנת מזבח העלה ואת־דמו ישפך אל־יסוד מזבח העלה
Numbers, 15, 6, 5911, או לאיל תעשה מנחה סלת שני עשרנים בלולה בשמן שלשית ההין
Deuteronomy, 33, 11, 5912, ברך יהוה חילו ופעל ידיו תרצה מחץ מתנים קמיו ומשנאיו מן־יקומון
Numbers, 25, 7, 5913, וירא פינחס בן־אלעזר בן־אהרן הכהן ויקם מתוך העדה ויקח רמח בידו
Deuteronomy, 18, 6, 5913, וכי־יבא הלוי מאחד שעריך מכל־ישראל אשר־הוא גר שם ובא בכל־אות נפשו אל־המקום אשר־יבחר יהוה
Genesis, 19, 14, 5914, ויצא לוט וידבר אל־חתניו לקחי בנתיו ויאמר קומו צאו מן־המקום הזה כי־משחית יהוה את־העיר ויהי כמצחק בעיני חתניו
Genesis, 38, 12, 5914, וירבו הימים ותמת בת־שוע אשת־יהודה וינחם יהודה ויעל על־גזזי צאנו הוא וחירה רעהו העדלמי תמנתה
Exodus, 9, 8, 5914, ויאמר יהוה אל־משה ואל־אהרן קחו לכם מלא חפניכם פיח כבשן וזרקו משה השמימה לעיני פרעה
Numbers, 14, 35, 5914, אני יהוה דברתי אם־לא זאת אעשה לכל־העדה הרעה הזאת הנועדים עלי במדבר הזה יתמו ושם ימתו
Genesis, 15, 5, 5920, ויוצא אתו החוצה ויאמר הבט־נא השמימה וספר הכוכבים אם־תוכל לספר אתם ויאמר לו כה יהיה זרעך
Exodus, 5, 2, 5921, ויאמר פרעה מי יהוה אשר אשמע בקלו לשלח את־ישראל לא ידעתי את־יהוה וגם את־ישראל לא אשלח
Exodus, 32, 23, 5921, ויאמרו לי עשה־לנו אלהים אשר ילכו לפנינו כי־זה משה האיש אשר העלנו מארץ מצרים לא ידענו מה־היה לו
Deuteronomy, 32, 17, 5924, יזבחו לשדים לא אלה אלהים לא ידעום חדשים מקרב באו לא שערום אבתיכם
Exodus, 14, 4, 5925, וחזקתי את־לב־פרעה ורדף אחריהם ואכבדה בפרעה ובכל־חילו וידעו מצרים כי־אני יהוה ויעשו־כן
Exodus, 33, 10, 5929, וראה כל־העם את־עמוד הענן עמד פתח האהל וקם כל־העם והשתחוו איש פתח אהלו
Numbers, 26, 25, 5931, אלה משפחת יששכר לפקדיהם ארבעה וששים אלף ושלש מאות
Deuteronomy, 16, 8, 5932, ששת ימים תאכל מצות וביום השביעי עצרת ליהוה אלהיך לא תעשה מלאכה
Exodus, 26, 3, 5934, חמש היריעת תהיין חברת אשה אל־אחתה וחמש יריעת חברת אשה אל־אחתה
Leviticus, 27, 12, 5934, והעריך הכהן אתה בין טוב ובין רע כערכך הכהן כן יהיה
Exodus, 10, 14, 5936, ויעל הארבה על כל־ארץ מצרים וינח בכל גבול מצרים כבד מאד לפניו לא־היה כן ארבה כמהו ואחריו לא יהיה־כן
Leviticus, 2, 1, 5936, ונפש כי־תקריב קרבן מנחה ליהוה סלת יהיה קרבנו ויצק עליה שמן ונתן עליה לבנה
Exodus, 35, 28, 5937, ואת־הבשם ואת־השמן למאור ולשמן המשחה ולקטרת הסמים
Exodus, 6, 12, 5939, וידבר משה לפני יהוה לאמר הן בני־ישראל לא־שמעו אלי ואיך ישמעני פרעה ואני ערל שפתים
Genesis, 31, 27, 5941, למה נחבאת לברח ותגנב אתי ולא־הגדת לי ואשלחך בשמחה ובשרים בתף ובכנור
Exodus, 15, 17, 5944, תבאמו ותטעמו בהר נחלתך מכון לשבתך פעלת יהוה מקדש אדני כוננו ידיך
Leviticus, 5, 25, 5944, ואת־אשמו יביא ליהוה איל תמים מן־הצאן בערכך לאשם אל־הכהן
Exodus, 9, 24, 5945, ויהי ברד ואש מתלקחת בתוך הברד כבד מאד אשר לא־היה כמהו בכל־ארץ מצרים מאז היתה לגוי
Deuteronomy, 25, 9, 5945, ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו וענתה ואמרה ככה יעשה לאיש אשר לא־יבנה את־בית אחיו
Deuteronomy, 24, 13, 5947, השב תשיב לו את־העבוט כבא השמש ושכב בשלמתו וברכך ולך תהיה צדקה לפני יהוה אלהיך
Genesis, 37, 10, 5948, ויספר אל־אביו ואל־אחיו ויגער־בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה
Genesis, 31, 37, 5949, כי־מששת את־כל־כלי מה־מצאת מכל כלי־ביתך שים כה נגד אחי ואחיך ויוכיחו בין שנינו
Leviticus, 20, 12, 5949, ואיש אשר ישכב את־כלתו מות יומתו שניהם תבל עשו דמיהם בם
Leviticus, 11, 23, 5952, וכל שרץ העוף אשר־לו ארבע רגלים שקץ הוא לכם
Exodus, 40, 4, 5953, והבאת את־השלחן וערכת את־ערכו והבאת את־המנרה והעלית את־נרתיה
Exodus, 29, 41, 5955, ואת הכבש השני תעשה בין הערבים כמנחת הבקר וכנסכה תעשה־לה לריח ניחח אשה ליהוה
Leviticus, 16, 14, 5956, ולקח מדם הפר והזה באצבעו על־פני הכפרת קדמה ולפני הכפרת יזה שבע־פעמים מן־הדם באצבעו
Genesis, 1, 9, 5958, ויאמר אלהים יקוו המים מתחת השמים אל־מקום אחד ותראה היבשה ויהי־כן
Numbers, 3, 32, 5958, ונשיא נשיאי הלוי אלעזר בן־אהרן הכהן פקדת שמרי משמרת הקדש
Numbers, 13, 3, 5958, וישלח אתם משה ממדבר פארן על־פי יהוה כלם אנשים ראשי בני־ישראל המה
Genesis, 31, 42, 5962, לולי אלהי אבי אלהי אברהם ופחד יצחק היה לי כי עתה ריקם שלחתני את־עניי ואת־יגיע כפי ראה אלהים ויוכח אמש
Exodus, 36, 13, 5970, ויעש חמשים קרסי זהב ויחבר את־הירעת אחת אל־אחת בקרסים ויהי המשכן אחד
Genesis, 49, 24, 5971, ותשב באיתן קשתו ויפזו זרעי ידיו מידי אביר יעקב משם רעה אבן ישראל
Leviticus, 25, 15, 5971, במספר שנים אחר היובל תקנה מאת עמיתך במספר שני־תבואת ימכר־לך
Deuteronomy, 4, 30, 5971, בצר לך ומצאוך כל הדברים האלה באחרית הימים ושבת עד־יהוה אלהיך ושמעת בקלו
Deuteronomy, 24, 14, 5971, לא־תעשק שכיר עני ואביון מאחיך או מגרך אשר בארצך בשעריך
Genesis, 14, 20, 5973, וברוך אל עליון אשר־מגן צריך בידך ויתן־לו מעשר מכל
Exodus, 25, 19, 5974, ועשה כרוב אחד מקצה מזה וכרוב־אחד מקצה מזה מן־הכפרת תעשו את־הכרבים על־שני קצותיו
Exodus, 15, 16, 5975, תפל עליהם אימתה ופחד בגדל זרועך ידמו כאבן עד־יעבר עמך יהוה עד־יעבר עם־זו קנית
Exodus, 29, 3, 5977, ונתת אותם על־סל אחד והקרבת אתם בסל ואת־הפר ואת שני האילם
Numbers, 21, 8, 5977, ויאמר יהוה אל־משה עשה לך שרף ושים אתו על־נס והיה כל־הנשוך וראה אתו וחי
Numbers, 32, 13, 5978, ויחר־אף יהוה בישראל וינעם במדבר ארבעים שנה עד־תם כל־הדור העשה הרע בעיני יהוה
Genesis, 21, 27, 5979, ויקח אברהם צאן ובקר ויתן לאבימלך ויכרתו שניהם ברית
Exodus, 5, 13, 5979, והנגשים אצים לאמר כלו מעשיכם דבר־יום ביומו כאשר בהיות התבן
Exodus, 14, 10, 5980, ופרעה הקריב וישאו בני־ישראל את־עיניהם והנה מצרים נסע אחריהם וייראו מאד ויצעקו בני־ישראל אל־יהוה
Numbers, 8, 15, 5982, ואחרי־כן יבאו הלוים לעבד את־אהל מועד וטהרת אתם והנפת אתם תנופה
Exodus, 12, 4, 5983, ואם־ימעט הבית מהית משה ולקח הוא ושכנו הקרב אל־ביתו במכסת נפשת איש לפי אכלו תכסו על־השה
Leviticus, 7, 38, 5984, אשר צוה יהוה את־משה בהר סיני ביום צותו את־בני ישראל להקריב את־קרבניהם ליהוה במדבר סיני
Genesis, 50, 10, 5985, ויבאו עד־גרן האטד אשר בעבר הירדן ויספדו־שם מספד גדול וכבד מאד ויעש לאביו אבל שבעת ימים
Numbers, 14, 16, 5985, מבלתי יכלת יהוה להביא את־העם הזה אל־הארץ אשר־נשבע להם וישחטם במדבר
Numbers, 10, 11, 5987, ויהי בשנה השנית בחדש השני בעשרים בחדש נעלה הענן מעל משכן העדת
Genesis, 39, 6, 5988, ויעזב כל־אשר־לו ביד־יוסף ולא־ידע אתו מאומה כי אם־הלחם אשר־הוא אוכל ויהי יוסף יפה־תאר ויפה מראה
Exodus, 38, 1, 5989, ויעש את־מזבח העלה עצי שטים חמש אמות ארכו וחמש־אמות רחבו רבוע ושלש אמות קמתו
Leviticus, 4, 20, 5991, ועשה לפר כאשר עשה לפר החטאת כן יעשה־לו וכפר עלהם הכהן ונסלח להם
Exodus, 37, 25, 5992, ויעש את־מזבח הקטרת עצי שטים אמה ארכו ואמה רחבו רבוע ואמתים קמתו ממנו היו קרנתיו
Genesis, 19, 9, 5993, ויאמרו גש־הלאה ויאמרו האחד בא־לגור וישפט שפוט עתה נרע לך מהם ויפצרו באיש בלוט מאד ויגשו לשבר הדלת
Deuteronomy, 28, 30, 5994, אשה תארש ואיש אחר ישגלנה [ישכבנה] בית תבנה ולא־תשב בו כרם תטע ולא תחללנו
Numbers, 32, 32, 5996, נחנו נעבר חלוצים לפני יהוה ארץ כנען ואתנו אחזת נחלתנו מעבר לירדן
Deuteronomy, 6, 20, 5996, כי־ישאלך בנך מחר לאמר מה העדת והחקים והמשפטים אשר צוה יהוה אלהינו אתכם
Exodus, 19, 18, 5999, והר סיני עשן כלו מפני אשר ירד עליו יהוה באש ויעל עשנו כעשן הכבשן ויחרד כל־ההר מאד
Leviticus, 21, 5, 6001, לא־יקרחה [יקרחו] קרחה בראשם ופאת זקנם לא יגלחו ובבשרם לא ישרטו שרטת
Leviticus, 11, 11, 6002, ושקץ יהיו לכם מבשרם לא תאכלו ואת־נבלתם תשקצו
Numbers, 26, 15, 6002, בני גד למשפחתם לצפון משפחת הצפוני לחגי משפחת החגי לשוני משפחת השוני
Leviticus, 20, 8, 6003, ושמרתם את־חקתי ועשיתם אתם אני יהוה מקדשכם
Genesis, 18, 29, 6005, ויסף עוד לדבר אליו ויאמר אולי ימצאון שם ארבעים ויאמר לא אעשה בעבור הארבעים
Genesis, 2, 21, 6006, ויפל יהוה אלהים תרדמה על־האדם ויישן ויקח אחת מצלעתיו ויסגר בשר תחתנה
Genesis, 23, 15, 6006, אדני שמעני ארץ ארבע מאת שקל־כסף ביני ובינך מה־הוא ואת־מתך קבר
Numbers, 35, 11, 6007, והקריתם לכם ערים ערי מקלט תהיינה לכם ונס שמה רצח מכה־נפש בשגגה
Leviticus, 7, 35, 6008, זאת משחת אהרן ומשחת בניו מאשי יהוה ביום הקריב אתם לכהן ליהוה
Deuteronomy, 28, 26, 6008, והיתה נבלתך למאכל לכל־עוף השמים ולבהמת הארץ ואין מחריד
Genesis, 26, 20, 6009, ויריבו רעי גרר עם־רעי יצחק לאמר לנו המים ויקרא שם־הבאר עשק כי התעשקו עמו
Genesis, 34, 16, 6009, ונתנו את־בנתינו לכם ואת־בנתיכם נקח־לנו וישבנו אתכם והיינו לעם אחד
Exodus, 24, 1, 6009, ואל־משה אמר עלה אל־יהוה אתה ואהרן נדב ואביהוא ושבעים מזקני ישראל והשתחויתם מרחק
Exodus, 27, 12, 6009, ורחב החצר לפאת־ים קלעים חמשים אמה עמדיהם עשרה ואדניהם עשרה
Exodus, 35, 19, 6009, את־בגדי השרד לשרת בקדש את־בגדי הקדש לאהרן הכהן ואת־בגדי בניו לכהן
Exodus, 39, 41, 6009, את־בגדי השרד לשרת בקדש את־בגדי הקדש לאהרן הכהן ואת־בגדי בניו לכהן
Deuteronomy, 31, 4, 6011, ועשה יהוה להם כאשר עשה לסיחון ולעוג מלכי האמרי ולארצם אשר השמיד אתם
Leviticus, 14, 52, 6014, וחטא את־הבית בדם הצפור ובמים החיים ובצפר החיה ובעץ הארז ובאזב ובשני התולעת
Leviticus, 23, 2, 6014, דבר אל־בני ישראל ואמרת אלהם מועדי יהוה אשר־תקראו אתם מקראי קדש אלה הם מועדי
Numbers, 18, 27, 6016, ונחשב לכם תרומתכם כדגן מן־הגרן וכמלאה מן־היקב
Leviticus, 24, 8, 6018, ביום השבת ביום השבת יערכנו לפני יהוה תמיד מאת בני־ישראל ברית עולם
Deuteronomy, 27, 1, 6020, ויצו משה וזקני ישראל את־העם לאמר שמר את־כל־המצוה אשר אנכי מצוה אתכם היום
Numbers, 22, 38, 6021, ויאמר בלעם אל־בלק הנה־באתי אליך עתה היכול אוכל דבר מאומה הדבר אשר ישים אלהים בפי אתו אדבר
Genesis, 26, 15, 6022, וכל־הבארת אשר חפרו עבדי אביו בימי אברהם אביו סתמום פלשתים וימלאום עפר
Genesis, 37, 13, 6022, ויאמר ישראל אל־יוסף הלוא אחיך רעים בשכם לכה ואשלחך אליהם ויאמר לו הנני
Exodus, 20, 22, 6025, ואם־מזבח אבנים תעשה־לי לא־תבנה אתהן גזית כי חרבך הנפת עליה ותחללה
Exodus, 5, 12, 6026, ויפץ העם בכל־ארץ מצרים לקשש קש לתבן
Exodus, 40, 13, 6028, והלבשת את־אהרן את בגדי הקדש ומשחת אתו וקדשת אתו וכהן לי
Genesis, 24, 11, 6030, ויברך הגמלים מחוץ לעיר אל־באר המים לעת ערב לעת צאת השאבת
Exodus, 39, 7, 6030, וישם אתם על כתפת האפד אבני זכרון לבני ישראל כאשר צוה יהוה את־משה
Leviticus, 26, 24, 6031, והלכתי אף־אני עמכם בקרי והכיתי אתכם גם־אני שבע על־חטאתיכם
Exodus, 9, 27, 6032, וישלח פרעה ויקרא למשה ולאהרן ויאמר אלהם חטאתי הפעם יהוה הצדיק ואני ועמי הרשעים
Exodus, 14, 20, 6033, ויבא בין מחנה מצרים ובין מחנה ישראל ויהי הענן והחשך ויאר את־הלילה ולא־קרב זה אל־זה כל־הלילה
Exodus, 31, 11, 6033, ואת שמן המשחה ואת־קטרת הסמים לקדש ככל אשר־צויתך יעשו
Genesis, 36, 10, 6034, אלה שמות בני־עשו אליפז בן־עדה אשת עשו רעואל בן־בשמת אשת עשו
Exodus, 15, 23, 6034, ויבאו מרתה ולא יכלו לשתת מים ממרה כי מרים הם על־כן קרא־שמה מרה
Leviticus, 15, 13, 6034, וכי־יטהר הזב מזובו וספר לו שבעת ימים לטהרתו וכבס בגדיו ורחץ בשרו במים חיים וטהר
Exodus, 13, 7, 6037, מצות יאכל את שבעת הימים ולא־יראה לך חמץ ולא־יראה לך שאר בכל־גבלך
Exodus, 40, 3, 6037, ושמת שם את ארון העדות וסכת על־הארן את־הפרכת
Numbers, 29, 2, 6038, ועשיתם עלה לריח ניחח ליהוה פר בן־בקר אחד איל אחד כבשים בני־שנה שבעה תמימם
Deuteronomy, 9, 2, 6038, עם־גדול ורם בני ענקים אשר אתה ידעת ואתה שמעת מי יתיצב לפני בני ענק
Genesis, 31, 32, 6039, עם אשר תמצא את־אלהיך לא יחיה נגד אחינו הכר־לך מה עמדי וקח־לך ולא־ידע יעקב כי רחל גנבתם
Exodus, 5, 17, 6043, ויאמר נרפים אתם נרפים על־כן אתם אמרים נלכה נזבחה ליהוה
Genesis, 4, 1, 6044, והאדם ידע את־חוה אשתו ותהר ותלד את־קין ותאמר קניתי איש את־יהוה
Deuteronomy, 32, 13, 6046, ירכבהו על־במותי [במתי] ארץ ויאכל תנובת שדי וינקהו דבש מסלע ושמן מחלמיש צור
Numbers, 6, 12, 6049, והזיר ליהוה את־ימי נזרו והביא כבש בן־שנתו לאשם והימים הראשנים יפלו כי טמא נזרו
Genesis, 16, 2, 6050, ותאמר שרי אל־אברם הנה־נא עצרני יהוה מלדת בא־נא אל־שפחתי אולי אבנה ממנה וישמע אברם לקול שרי
Leviticus, 26, 28, 6050, והלכתי עמכם בחמת־קרי ויסרתי אתכם אף־אני שבע על־חטאתיכם
Numbers, 26, 44, 6051, בני אשר למשפחתם לימנה משפחת הימנה לישוי משפחת הישוי לבריעה משפחת הבריעי
Leviticus, 18, 10, 6052, ערות בת־בנך או בת־בתך לא תגלה ערותן כי ערותך הנה
Deuteronomy, 4, 45, 6053, אלה העדת והחקים והמשפטים אשר דבר משה אל־בני ישראל בצאתם ממצרים
Genesis, 48, 1, 6054, ויהי אחרי הדברים האלה ויאמר ליוסף הנה אביך חלה ויקח את־שני בניו עמו את־מנשה ואת־אפרים
Leviticus, 13, 23, 6055, ואם־תחתיה תעמד הבהרת לא פשתה צרבת השחין הוא וטהרו הכהן
Genesis, 11, 3, 6056, ויאמרו איש אל־רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר
Numbers, 30, 5, 6056, ושמע אביה את־נדרה ואסרה אשר אסרה על־נפשה והחריש לה אביה וקמו כל־נדריה וכל־אסר אשר־אסרה על־נפשה יקום
Genesis, 36, 24, 6057, ואלה בני־צבעון ואיה וענה הוא ענה אשר מצא את־הימם במדבר ברעתו את־החמרים לצבעון אביו
Exodus, 36, 38, 6057, ואת־עמודיו חמשה ואת־וויהם וצפה ראשיהם וחשקיהם זהב ואדניהם חמשה נחשת
Genesis, 32, 7, 6058, וישבו המלאכים אל־יעקב לאמר באנו אל־אחיך אל־עשו וגם הלך לקראתך וארבע־מאות איש עמו
Deuteronomy, 26, 14, 6058, לא־אכלתי באני ממנו ולא־בערתי ממנו בטמא ולא־נתתי ממנו למת שמעתי בקול יהוה אלהי עשיתי ככל אשר צויתני
Deuteronomy, 16, 2, 6063, וזבחת פסח ליהוה אלהיך צאן ובקר במקום אשר־יבחר יהוה לשכן שמו שם
Deuteronomy, 17, 4, 6063, והגד־לך ושמעת ודרשת היטב והנה אמת נכון הדבר נעשתה התועבה הזאת בישראל
Leviticus, 3, 9, 6064, והקריב מזבח השלמים אשה ליהוה חלבו האליה תמימה לעמת העצה יסירנה ואת־החלב המכסה את־הקרב ואת כל־החלב אשר על־הקרב
Deuteronomy, 19, 21, 6065, ולא תחוס עינך נפש בנפש עין בעין שן בשן יד ביד רגל ברגל
Genesis, 28, 14, 6066, והיה זרעך כעפר הארץ ופרצת ימה וקדמה וצפנה ונגבה ונברכו בך כל־משפחת האדמה ובזרעך
Leviticus, 12, 8, 6067, ואם־לא תמצא ידה די שה ולקחה שתי־תרים או שני בני יונה אחד לעלה ואחד לחטאת וכפר עליה הכהן וטהרה
Genesis, 31, 31, 6068, ויען יעקב ויאמר ללבן כי יראתי כי אמרתי פן־תגזל את־בנותיך מעמי
Genesis, 40, 7, 6068, וישאל את־סריסי פרעה אשר אתו במשמר בית אדניו לאמר מדוע פניכם רעים היום
Leviticus, 13, 6, 6069, וראה הכהן אתו ביום השביעי שנית והנה כהה הנגע ולא־פשה הנגע בעור וטהרו הכהן מספחת היא וכבס בגדיו וטהר
Deuteronomy, 20, 4, 6070, כי יהוה אלהיכם ההלך עמכם להלחם לכם עם־איביכם להושיע אתכם
Exodus, 29, 30, 6073, שבעת ימים ילבשם הכהן תחתיו מבניו אשר יבא אל־אהל מועד לשרת בקדש
Deuteronomy, 28, 22, 6074, יככה יהוה בשחפת ובקדחת ובדלקת ובחרחר ובחרב ובשדפון ובירקון ורדפוך עד אבדך
Genesis, 20, 11, 6076, ויאמר אברהם כי אמרתי רק אין־יראת אלהים במקום הזה והרגוני על־דבר אשתי
Genesis, 7, 19, 6079, והמים גברו מאד מאד על־הארץ ויכסו כל־ההרים הגבהים אשר־תחת כל־השמים
Leviticus, 24, 2, 6081, צו את־בני ישראל ויקחו אליך שמן זית זך כתית למאור להעלת נר תמיד
Genesis, 50, 21, 6083, ועתה אל־תיראו אנכי אכלכל אתכם ואת־טפכם וינחם אותם וידבר על־לבם
Deuteronomy, 18, 18, 6084, נביא אקים להם מקרב אחיהם כמוך ונתתי דברי בפיו ודבר אליהם את כל־אשר אצונו
Leviticus, 14, 27, 6085, והזה הכהן באצבעו הימנית מן־השמן אשר על־כפו השמאלית שבע פעמים לפני יהוה
Genesis, 2, 23, 6087, ויאמר האדם זאת הפעם עצם מעצמי ובשר מבשרי לזאת יקרא אשה כי מאיש לקחה־זאת
Genesis, 48, 9, 6087, ויאמר יוסף אל־אביו בני הם אשר־נתן־לי אלהים בזה ויאמר קחם־נא אלי ואברכם
Leviticus, 16, 32, 6090, וכפר הכהן אשר־ימשח אתו ואשר ימלא את־ידו לכהן תחת אביו ולבש את־בגדי הבד בגדי הקדש
Deuteronomy, 10, 22, 6090, בשבעים נפש ירדו אבתיך מצרימה ועתה שמך יהוה אלהיך ככוכבי השמים לרב
Exodus, 32, 11, 6091, ויחל משה את־פני יהוה אלהיו ויאמר למה יהוה יחרה אפך בעמך אשר הוצאת מארץ מצרים בכח גדול וביד חזקה
Numbers, 3, 51, 6091, ויתן משה את־כסף הפדים לאהרן ולבניו על־פי יהוה כאשר צוה יהוה את־משה
Exodus, 7, 3, 6092, ואני אקשה את־לב פרעה והרביתי את־אתתי ואת־מופתי בארץ מצרים
Deuteronomy, 26, 1, 6094, והיה כי־תבוא אל־הארץ אשר יהוה אלהיך נתן לך נחלה וירשתה וישבת בה
Leviticus, 18, 27, 6096, כי את־כל־התועבת האל עשו אנשי־הארץ אשר לפניכם ותטמא הארץ
Leviticus, 18, 28, 6096, ולא־תקיא הארץ אתכם בטמאכם אתה כאשר קאה את־הגוי אשר לפניכם
Numbers, 6, 5, 6099, כל־ימי נדר נזרו תער לא־יעבר על־ראשו עד־מלאת הימם אשר־יזיר ליהוה קדש יהיה גדל פרע שער ראשו
Leviticus, 13, 27, 6100, וראהו הכהן ביום השביעי אם־פשה תפשה בעור וטמא הכהן אתו נגע צרעת הוא
Numbers, 5, 24, 6103, והשקה את־האשה את־מי המרים המאררים ובאו בה המים המאררים למרים
Exodus, 35, 33, 6105, ובחרשת אבן למלאת ובחרשת עץ לעשות בכל־מלאכת מחשבת
Leviticus, 19, 13, 6107, לא־תעשק את־רעך ולא תגזל לא־תלין פעלת שכיר אתך עד־בקר
Deuteronomy, 3, 28, 6107, וצו את־יהושע וחזקהו ואמצהו כי־הוא יעבר לפני העם הזה והוא ינחיל אותם את־הארץ אשר תראה
Genesis, 1, 24, 6109, ויאמר אלהים תוצא הארץ נפש חיה למינה בהמה ורמש וחיתו־ארץ למינה ויהי־כן
Numbers, 19, 19, 6109, והזה הטהר על־הטמא ביום השלישי וביום השביעי וחטאו ביום השביעי וכבס בגדיו ורחץ במים וטהר בערב
Genesis, 13, 3, 6112, וילך למסעיו מנגב ועד־בית־אל עד־המקום אשר־היה שם אהלה [אהלו] בתחלה בין בית־אל ובין העי
